"logit_1_0";"Cattle";"Prot_area";"Powerlines";"Railroads";"WAI";"WGI";"WUI";"Machinery";"FAPU";"Tracks";"Change_pop"
1;11134;0;0;485833,1875;0;0;0;13,9300003051758;0;431643,5;0,0430000014603138
1;248;1e+06;0;0;0;1450;0;2,20000004768372;952804;0;-0,0480000004172325
1;244,5;1e+06;0;0;217673;507799;0;2,70000004768372;627;0;0,0410000011324883
1;193,5;1e+06;0;0;396899;0;0;3,05999994277954;0;0;0,0359999984502792
1;366;0;0;0;309168;0;0;2,24000000953674;0;0;0,467000007629395
1;7253;0;0;0;0;524618;0;3,73000001907349;236948;93978,2578125;-0,19200000166893
1;181;0;41910,62890625;0;229765;0;0;1,91999995708466;0;0;-0,140000000596046
1;60;0;0;0;674852;0;0;1,64999997615814;0;0;0,19200000166893
1;13;0;0;0;440729;0;0;4,34999990463257;0;0;0,119000002741814
1;176,5;701604,3125;0;0;0;0;0;0,600000023841858;0;14747,330078125;0,0579999983310699
1;669;0;0;0;565090;0;0;0,670000016689301;0;162483,796875;0,164000004529953
1;1813;660533,625;0;0;14523;0;0;0,610000014305115;117737;0;-0,136999994516373
1;5727;33060,0390625;100766;272681,5;0;762754;0;4,07999992370605;0;15346,8095703125;-0,00499999988824129
1;211;0;0;0;194618;0;0;1,46000003814697;234752;0;-0,0489999987185001
1;1091;0;0;0;279971;90568;0;3,58999991416931;0;0;-0,0670000016689301
1;2710;0;73938,703125;0;487279;0;0;6;0;73324,34375;0,0880000069737434
1;9374;0;0;0;0;0;0;7,96999979019165;0;0;0,00900000054389238
1;1107,5;94642,2265625;0;0;509328;0;0;3,84999990463257;0;0;-0,126000002026558
1;15720;204656,59375;0;0;435527;27729;0;8,69999980926514;0;334089,3125;-0,0390000008046627
1;677;0;0;0;389747;0;0;11,210000038147;0;98226,21875;0,0910000130534172
1;449;0;0;0;287594;0;0;1,30999994277954;82284;0;0,0430000014603138
1;9137,5;0;156004;0;330690;323454;232714;2,14000010490417;0;0;0,437999993562698
1;170;154723,703125;111190,3984375;0;190980;0;0;2,16000008583069;0;143338,796875;0,0829999968409538
1;0;0;0;0;587304;0;0;0,400000005960464;229958;0;0,337000012397766
1;3318;1e+06;0;0;0;0;0;1,94000005722046;38115;0;-0,136000007390976
1;9892;0;0;0;388432;0;0;7,03999996185303;0;192473;-0,209000006318092
1;7805;1e+06;0;0;316173;0;0;0,5;0;0;0,0690000131726265
1;31,5;125580;0;413995,8125;398719;0;0;2,16000008583069;0;0;0,068000003695488
1;5684;0;0;0;379307;0;0;2,3199999332428;0;0;0,103000000119209
1;8258;1e+06;0;0;0;0;0;2,50999999046326;834657;0;-0,0240000002086163
1;4882;180492,90625;0;0;377766;225898;0;8,32999992370605;0;44742,3515625;-0,0280000008642673
1;16;0;0;0;336974;0;0;1,50999999046326;0;0;0,301999986171722
1;93;1e+06;0;0;295436;0;0;0,0900000035762787;0;0;0,0109999999403954
1;12284;0;110599,703125;0;317738;19475;0;9,8100004196167;0;255827,90625;-0,146999999880791
1;15,5;0;0;0;465331;0;0;1,36000001430511;0;925,311096191406;0,298000007867813
1;328;52665,5;0;0;0;0;0;1,23000001907349;0;490649,1875;-0,0500000007450581
1;1302;0;91971,296875;0;220787;0;0;6,90999984741211;0;0;-0,131999999284744
1;596;1e+06;0;0;283210;32999;0;2,36999988555908;0;0;0,0719999969005585
1;236,5;0;0;0;365395;114456;0;1,16999995708466;0;0;-0,119999997317791
1;1584;0;0;0;0;0;0;2,19000005722046;887585;97310,3984375;-0,0579999983310699
1;7,5;0;28695,759765625;0;220440;0;9;1,8400000333786;0;72308,5;0,486999988555908
1;134;0;0;0;367249;41793;0;6,57999992370605;0;111071,296875;0,0390000008046627
1;32130;0;95766,3828125;0;0;521865;0;11,6999998092651;0;289238,5;-0,0790000036358833
1;571,666687011719;0;67962,953125;0;225940;0;0;1,37000000476837;308081;0;-0,00300000002607703
1;7956;0;0;0;314225;0;0;15,5299997329712;0;0;0,0379999987781048
1;2626;0;0;0;0;242780;0;2,65000009536743;718672;0;-0,116999998688698
1;3308,5;62794,08984375;36404,6484375;0;344568;524454;0;1,6599999666214;0;0;0,0419999994337559
1;330,5;0;0;0;310397;0;0;0,779999971389771;0;0;-0,00900000054389238
1;711,5;0;0;0;450006;0;0;3,34999990463257;0;0;-0,0410000011324883
1;1213;0;0;0;495406;0;0;8,5600004196167;0;0;0,0549999997019768
1;155;0;0;0;443918;0;0;0,990000009536743;0;0;0,0419999994337559
1;3;0;0;0;317531;0;0;0,769999980926514;0;0;-0,0219999998807907
1;220;1e+06;0;0;329741;0;0;2,36999988555908;350121;0;0,101999998092651
1;379;1e+06;0;0;308466;0;0;0,189999997615814;0;0;0,146999999880791
1;90;0;0;0;505418;0;0;0,850000023841858;0;84530,8125;0,316000014543533
1;764;0;0;0;429397;0;0;2,79999995231628;0;0;-0,00300000002607703
1;480,5;333737,1875;212052,40625;0;272159;486900;48631;0,579999983310699;0;125637,5;0,200000002980232
1;185,5;0;0;0;0;446193;0;0,519999980926514;564032;0;-0,00300000002607703
1;2758;0;0;0;327485;0;0;0,589999973773956;0;0;0,145999997854233
1;1973;165924,90625;0;0;503116;268629;0;3,23000001907349;0;33668,4609375;0,00600000005215406
1;2068;0;395122,40625;0;356003;0;0;2,65000009536743;0;0;0,0860000029206276
1;350;0;0;0;361269;0;0;1,17999994754791;0;0;-0,0579999983310699
1;386;0;0;0;267374;0;0;0,620000004768372;0;0;0,0610000006854534
1;0;0;0;0;507631;0;0;1,22000002861023;0;0;-0,0120000001043081
1;666,5;0;0;0;404186;0;0;2,40000009536743;0;345213,5;-0,0829999968409538
1;4302;64964,0390625;0;0;285316;0;0;0,870000004768372;179280;0;-0,0520000010728836
1;7614;0;225825,40625;431240,59375;0;0;0;2,6800000667572;14029;538716,1875;-0,0690000131726265
1;370;0;0;0;271329;0;0;3,65000009536743;0;0;0,0480000004172325
1;277;5705;0;0;0;103631;0;0,0299999993294477;93487;0;0
1;5658;0;0;0;285902;503682;0;0,660000026226044;0;168378,203125;0,0179999992251396
1;9892;0;0;0;415060;0;0;7,03999996185303;0;148163,796875;-0,0710000023245811
1;11;0;0;0;310761;0;0;1,1599999666214;0;0;0,123999997973442
1;219;0;0;0;534501;0;0;2,27999997138977;0;0;-0,00800000037997961
1;39;0;0;0;380870;0;0;1,22000002861023;0;0;0,158999994397163
1;5858;0;169,039306640625;0;0;0;0;4,5;0;452812,40625;-0,0599999986588955
1;3486;0;0;0;372820;0;0;1,72000002861023;0;0;0,127000004053116
1;2776;576877,3125;0;0;300848;2222;0;3,02999997138977;0;119198,703125;-0,200000002980232
1;33;0;0;0;233072;0;0;0,529999971389771;0;0;0,112999998033047
1;150;126097,8984375;0;0;244545;0;0;0,610000014305115;0;0;0,27700001001358
1;1574;0;0;0;415602;77846;0;0,800000011920929;0;0;0,0719999969005585
1;74;0;0;0;471351;360491;0;2,19000005722046;0;419803,90625;0,219999998807907
1;1455,5;0;0;0;329765;0;0;0,430000007152557;483162;0;0,0829999968409538
1;156,5;0;0;0;406803;0;0;0,970000028610229;0;0;-0,00800000037997961
1;1390;1e+06;0;0;265576;0;0;1,87999999523163;0;0;-0,120999999344349
1;127;0;119090,8984375;0;324670;0;12;10,289999961853;595862;90841,65625;0,264999985694885
1;601,5;0;0;0;410458;53669;0;1,64999997615814;0;0;0,141000002622604
1;957;0;0;0;257696;0;0;7,82999992370605;0;0;0,00800000037997961
1;11829;0;0;0;607061;0;0;6,84999990463257;0;164511,40625;-0,00999999977648258
1;38;1e+06;0;0;295358;0;0;5,19000005722046;0;0;0,36599999666214
1;3469;0;0;0;0;0;0;2,49000000953674;0;235929,09375;-0,0350000001490116
1;6393;0;0;0;0;453968;0;3,16000008583069;0;95444,953125;-0,225999996066093
1;88;212767,59375;0;0;241136;0;0;3,02999997138977;0;0;0,247999995946884
1;719,5;0;0;0;593811;450270;0;1,58000004291534;0;0;0,123999997973442
1;1455,5;0;154667,40625;0;230567;174486;0;0,370000004768372;360489;0;0,0240000002086163
1;5492,5;999867;0;0;0;7752;0;6,19999980926514;612020;0;-0,0270000007003546
1;238;0;85046,6328125;0;388681;0;0;24,6299991607666;0;0;0,0780000016093254
1;211,5;618727,875;0;0;190355;170775;0;2,67000007629395;0;0;0,138999998569489
1;504;0;0;0;242014;0;0;1,24000000953674;0;37794,859375;0,150000005960464
1;447;1e+06;0;0;0;0;0;0,140000000596046;0;0;-0,163000002503395
1;966;550320,625;0;0;239984;0;0;1,96000003814697;0;42107,16015625;0,23199999332428
1;1094;951108,625;55034,08984375;0;0;414446;0;1,50999999046326;505740;72977,7265625;-0,0540000014007092
1;99,3333435058594;0;0;0;488715;0;0;1,53999996185303;0;0;0,0419999994337559
1;2290,5;0;0;0;220105;0;0;0,490000009536743;0;0;0,569000005722046
1;1968;1e+06;0;0;520732;227136;0;2,00999999046326;0;0;0,180999994277954
1;341;0;0;0;399108;0;0;1,98000001907349;0;0;-0,0179999992251396
1;1044;0;0;0;369829;0;0;0,370000004768372;0;0;0,120999999344349
1;694;0;0;0;444858;0;0;1,36000001430511;0;0;-0,0149999996647239
1;20644;0;0;0;350427;80347;0;0,180000007152557;0;544539,125;0,187999993562698
1;484;0;0;0;561020;494647;0;13,9399995803833;0;376,009399414062;0,0549999997019768
1;4779;0;0;0;332689;27702;0;4,26000022888184;0;167717,59375;-0,171000003814697
1;7253;815001,5;101545,6015625;0;0;0;0;3,73000001907349;0;0;-0,0690000131726265
1;47;614613,6875;0;0;279719;0;8;6,65000009536743;338779;8183,5869140625;0,556000113487244
1;2625;0;0;0;0;947142;0;1,70000004768372;677652;0;-0,185000002384186
1;8376;0;0;0;0;436002;0;2,1800000667572;836205;0;-0,00400000018998981
1;9016;67237,8671875;0;0;233761;348705;0;0,509999990463257;0;53346,62890625;0,0700000002980232
1;578,5;0;0;0;333736;0;0;0,370000004768372;0;0;0,156000003218651
1;5352;0;0;0;0;0;1164;3,17000007629395;0;0;-0,0399999991059303
1;5782;0;0;0;0;335660;0;5,63000011444092;0;0;0,202000007033348
1;570;0;0;0;0;506098;0;0,189999997615814;265111;111215,3984375;-0,0489999987185001
1;93;1e+06;0;0;0;742812;0;0,0900000035762787;0;0;-0,00600000005215406
1;1392,5;740387,875;0;0;0;0;0;1,29999995231628;0;0;-0,0309999994933605
1;501;0;0;0;388983;0;0;5,65000009536743;0;0;0,123000003397465
1;173;0;0;0;0;0;0;1,57000005245209;0;0;-0,0439999997615814
1;74;0;0;0;471331;359527;0;2,19000005722046;0;331176,1875;0,219999998807907
1;9792;0;0;0;272020;0;0;8,89000034332275;0;0;-0,0570000000298023
1;1855;1e+06;0;0;0;124548;0;4,59000015258789;0;0;-0,068000003695488
1;322,5;669529,125;0;0;518569;0;0;5,48000001907349;0;0;0,209999993443489
1;2572;0;0;0;0;0;0;1,88999998569489;621046;0;-0,0970000028610229
1;66;0;0;0;526383;0;0;0,839999973773956;0;341865,90625;-0,0149999996647239
1;2044;0;865,580688476562;0;328601;0;0;15,1599998474121;0;0;0,885999977588654
1;1205;26965,130859375;0;0;320684;0;0;1,6599999666214;0;0;0,0740000009536743
1;7253;1e+06;0;0;0;0;0;3,73000001907349;929825;0;-0,19200000166893
1;1277;304974,5;0;0;0;518561;0;0,360000014305115;307444;0;-0,0399999991059303
1;1427;0;202540,5;0;0;271839;0;4,28000020980835;442255;0;-0,0230000000447035
1;957;0;0;0;262800;0;0;7,40000009536743;0;0;0,00100000004749745
1;371;0;0;0;273785;0;0;0,829999983310699;0;0;-0,0149999996647239
1;868;323817,90625;100848,8984375;56414,9296875;239450;124397;0;2,22000002861023;0;0;0,229000002145767
1;73,5;0;0;0;264177;0;0;1,6599999666214;0;0;0,0939999967813492
1;6826;116256,5;112521,203125;427628,09375;0;5;0;3,94000005722046;0;85858,4296875;0,00900000054389238
1;856;0;0;0;289174;0;0;1,16999995708466;0;12880,919921875;0,0590000003576279
1;10,5;0;0;0;428740;0;0;1,71000003814697;0;0;-0,0120000001043081
1;15,5;0;0;0;305645;0;0;1,5;0;0;0,0930000022053719
1;16;0;0;0;341443;231969;0;1,1599999666214;0;348778,90625;0,32600000500679
1;323,5;0;125186,8984375;0;330088;252715;0;0,889999985694885;0;282939,5;0,280000001192093
1;764;0;0;0;462151;0;0;1,87000000476837;0;0;-0,00300000002607703
1;3,5;0;199642,59375;0;502226;0;0;0,810000002384186;0;0;0,52700001001358
1;89;0;0;0;403128;0;0;1,00999999046326;0;560837,3125;0,103000000119209
1;989;0;0;0;247060;0;0;2,46000003814697;151456;0;-0,025000000372529
1;1647;0;75344,65625;0;418010;0;0;4,21999979019165;0;114746,5;-0,0659999996423721
1;1;0;0;0;513466;0;0;4,80999994277954;0;197142,796875;0,119000002741814
1;104;0;0;0;465241;95289;0;1,4099999666214;0;0;0,123999997973442
1;3482;0;110495,296875;0;0;0;0;5,32000017166138;0;151033,796875;-0,00900000054389238
1;25;0;0;0;583818;0;0;0,699999988079071;0;287087,5;-0,0869999974966049
1;9;0;0;0;253618;0;0;1,88999998569489;0;208552,203125;0,105999998748302
1;1;0;0;0;409744;0;0;2,33999991416931;0;10677,9296875;0,170000001788139
1;1213;0;0;0;0;0;0;5,96999979019165;172004;0;0,0320000015199184
1;1093;0;0;0;339880;0;0;2,88000011444092;0;487449,09375;-0,263999998569489
1;119;0;0;0;482683;0;0;0,430000007152557;0;0;0,0760000124573708
1;139,333297729492;0;0;0;0;457486;0;1,69000005722046;406416;0;-0,0780000016093254
1;787;271059,09375;0;0;224518;86842;0;3,78999996185303;0;0;-0,0189999993890524
1;852;0;0;0;0;0;0;0,25;0;0;0,430000007152557
1;143;0;0;0;461461;232764;0;0,230000004172325;0;0;-0,0359999984502792
1;90,5;0;113432;478471;313823;0;0;4,21000003814697;0;0;0,296000003814697
1;10;0;0;0;317389;0;0;0,889999985694885;0;215121,296875;0,108000002801418
1;8191,5;0;0;0;244822;0;0;8,30000019073486;0;0;-0,0570000000298023
1;1277;0;0;0;0;4915;0;0,360000014305115;1e+06;0;-0,0270000007003546
1;5838;0;0;0;3585;0;0;6,40999984741211;0;451975,3125;0,0280000008642673
1;3230;12598,51953125;0;0;295262;0;0;1,29999995231628;0;0;0,131999999284744
1;1439,5;0;0;0;238034;0;0;5,15000009536743;0;0;-0,0549999997019768
1;3550;0;228402,59375;0;279326;0;0;0,990000009536743;0;484779,59375;-0,0549999997019768
1;5384;0;0;0;308178;0;0;0,439999997615814;0;148171,90625;0,0439999997615814
1;728;0;0;0;420453;261542;0;2,72000002861023;0;0;-0,0549999997019768
1;508;0;0;0;184484;0;0;1,75;0;177,801696777344;0,0780000016093254
1;4814;1e+06;0;0;0;309613;0;1,91999995708466;105409;0;-0,0370000004768372
1;143;0;16887,23046875;100903,296875;487991;0;0;42,1199989318848;0;0;-0,101000003516674
1;717,5;53577,78125;0;0;276611;245038;0;1,28999996185303;29930;0;0,103000000119209
1;12;115624,796875;0;0;322282;84372;4384;1,47000002861023;0;209,772994995117;0,296999990940094
1;624;0;0;0;324916;57115;0;1,88999998569489;0;0;-0,0480000004172325
1;329;1e+06;0;0;234591;0;0;0,709999978542328;0;132393;0,0410000011324883
1;2042;509564,59375;0;0;488427;0;0;4,82999992370605;0;0;-0,0430000014603138
1;2056;701765,1875;0;0;250653;0;0;4,80999994277954;0;0;0,153999999165535
1;2249;0;0;0;472594;310413;0;1,16999995708466;0;44541,5703125;0,163000002503395
1;11134;0;101917,796875;0;0;0;0;13,9300003051758;0;33196;-0,0280000008642673
1;14;80713,9921875;0;0;427000;0;0;2,67000007629395;0;0;0,0650000125169754
1;11;0;100309,6015625;0;233153;0;0;11,6099996566772;0;330567,40625;0,360000014305115
1;877,333312988281;0;0;0;355107;0;0;1,25999999046326;0;0;0,163000002503395
1;135;0;0;0;272873;0;0;2,94000005722046;0;315159,5;0,263999998569489
1;211;0;0;0;403833;0;0;0,779999971389771;0;26292,26953125;0,00300000002607703
1;203;0;0;0;0;0;0;0,479999989271164;0;32901,03125;-0,00999999977648258
1;202;0;0;0;268174;0;0;6,51999998092651;0;0;0,120999999344349
1;1377;0;63684,96875;0;334124;0;0;0,920000016689301;0;404750,90625;0,439999997615814
1;1392,5;1e+06;0;0;0;0;0;2,82999992370605;0;0;-0,0309999994933605
1;3242;0;795,827209472656;0;323742;0;0;1,45000004768372;0;146934,09375;0,149000003933907
1;8258;0;0;0;0;142496;0;2,50999999046326;804367;0;-0,0869999974966049
1;1141;0;68797,3125;0;229051;0;0;0,939999997615814;0;48841,3203125;0,238000005483627
1;451;84452,9296875;0;0;371201;101549;0;8,23999977111816;0;298621,3125;0,0320000015199184
1;328;575911,625;14188,1396484375;0;0;190487;0;1,23000001907349;0;0;-0,145999997854233
1;19691,5;0;52279,16015625;0;0;96493;0;4,17000007629395;567796;0;-0,0829999968409538
1;447;1e+06;0;0;0;0;0;0,140000000596046;0;0;0,00100000004749745
1;7253;1e+06;0;0;0;0;0;3,73000001907349;793716;0;-0,19200000166893
1;83;0;0;0;315288;0;0;2,09999990463257;0;166445,5;0,150000005960464
1;436;0;0;0;493220;0;0;5,03999996185303;0;506947,1875;-0,034000001847744
1;9671;0;0;0;416188;0;0;9,13000011444092;0;0;-0,0760000124573708
1;3387;0;0;0;0;0;0;2,15000009536743;3394;0;-0,0549999997019768
1;3000;0;0;0;0;513295;0;1,71000003814697;561162;0;-0,185000002384186
1;1499;15991,650390625;0;0;317528;0;0;3,57999992370605;0;324389,40625;-0,00400000018998981
1;7119;0;0;0;429524;0;0;1,51999998092651;0;4528,9150390625;0,150000005960464
1;17787;0;0;0;268065;59501;0;6,26999998092651;0;188371;-0,0869999974966049
1;4273;0;0;0;235021;0;161830;0,829999983310699;0;0;0,116999998688698
1;21;0;0;0;320986;0;0;1,54999995231628;0;247286,296875;0,194999992847443
1;68;1e+06;0;0;386430;0;0;2,35999989509583;115300;0;-0,00300000002607703
1;32130;0;0;0;221555;0;0;11,6999998092651;0;0;-0,063000001013279
1;7614;0;0;828982,625;0;79502;0;2,6800000667572;54259;0;-0,0419999994337559
1;162;0;0;0;212335;0;0;0,829999983310699;0;0;0,0910000130534172
1;52;0;0;0;392056;0;0;1,62999999523163;0;0;0,11599999666214
1;173;0;0;0;0;36211;0;1,57000005245209;0;95357,59375;-0,0439999997615814
1;4102;0;0;0;0;488563;0;4,71999979019165;0;9061,8193359375;-0,0670000016689301
1;487;0;0;0;411037;259540;0;0,910000026226044;39965;423885,40625;-0,136999994516373
1;209,5;0;0;0;471748;0;0;0,899999976158142;0;0;0,0430000014603138
1;181;0;100060,296875;0;351217;4926;0;3,46000003814697;0;0;0,073000006377697
1;5791;1e+06;0;0;370138;0;0;0,939999997615814;0;0;-0,00100000004749745
1;301;0;0;0;522709;0;0;3,50999999046326;0;0;-0,165999993681908
1;209;0;0;0;428888;186531;98;3,00999999046326;0;0;0,0199999995529652
1;5727;0;0;0;0;343353;0;4,07999992370605;0;361348,8125;-0,00900000054389238
1;760;0;0;0;347509;0;0;1,91999995708466;0;66465,390625;0,149000003933907
1;1175;0;0;0;333206;0;0;2,16000008583069;0;0;0,0610000006854534
1;4512;75878,1015625;0;0;0;0;0;2,96000003814697;522467;123260,6015625;0,0020000000949949
1;1085;1e+06;0;0;124567;21915;35955;0,610000014305115;58814;27710,080078125;0,0560000017285347
1;294,333312988281;1e+06;103903;0;317994;0;0;0,75;0;10770,580078125;0,384999990463257
1;146;0;0;0;304563;0;0;7,09999990463257;0;0;-0,160999998450279
1;5625;0;0;0;334385;86030;0;0,469999998807907;0;0;0,00499999988824129
1;90;0;0;0;225025;0;0;1,72000002861023;0;0;0,202000007033348
1;1001;6309,75390625;0;0;350503;0;0;8,52000045776367;0;591794,3125;0,323000013828278
1;0;0;0;418458,59375;352398;0;0;0,589999973773956;0;0;0
1;387,5;483500,6875;0;0;0;0;0;1,1599999666214;0;0;-0,0199999995529652
1;387,5;33444;0;0;0;312465;0;1,17999994754791;0;0;-0,145999997854233
1;1175;0;0;0;311861;0;0;2,16000008583069;0;7079,69482421875;0,028999999165535
1;133,5;92057,5078125;0;0;291289;0;0;9,27000045776367;573295;0;0,314000010490417
1;6826;223405;117546;494745,8125;363241;79485;0;3,88000011444092;4771;118617,703125;0,00499999988824129
1;165,5;0;0;0;11329;0;0;1,74000000953674;52152;0;-0,194000005722046
1;2056;0;0;0;267040;0;0;4,80999994277954;0;0;0,153999999165535
1;602;58020,7890625;0;0;410430;307435;0;1,5;0;351410,59375;0,034000001847744
1;0;0;0;0;287874;0;0;1,83000004291534;0;0;0,119000002741814
1;2;0;0;0;444333;0;0;2,02999997138977;0;0;-0,0590000003576279
1;17787;1e+06;0;0;0;209476;0;6,26999998092651;0;223882,296875;-0,0540000014007092
1;5;28925,150390625;0;0;300715;0;0;0,949999988079071;0;0;0,0130000002682209
1;2978,5;0;0;0;0;0;0;4,61999988555908;0;120870,3984375;-0,0560000017285347
1;7;58071,5;0;0;254948;0;0;4,8899998664856;0;0;0,137999996542931
1;603,5;0;0;0;313433;0;0;0,939999997615814;0;0;0,0390000008046627
1;124;0;0;0;463734;0;0;2,97000002861023;0;124786,1015625;-0,263999998569489
1;17251;0;0;0;461038;654050;0;22,7600002288818;0;0;-0,00999999977648258
1;18,5;560614,3125;0;0;464744;310250;0;0,769999980926514;172977;416085,5;-0,00900000054389238
1;89;0;0;0;260811;0;0;6,94999980926514;0;0;0,273000001907349
1;7119;165066,796875;0;0;442905;0;0;1,51999998092651;0;0;0,14300000667572
1;57,5;1e+06;0;0;0;0;0;2,33999991416931;0;0;-0,0760000124573708
1;17421;0;104749,6015625;203996,703125;292062;57317;0;8,44999980926514;0;172178,203125;0,0930000022053719
1;1;0;100200,796875;0;649312;0;0;2,80999994277954;0;0;0,00900000054389238
1;263,666687011719;0;0;0;288556;0;0;3,66000008583069;0;0;0,108999997377396
1;1358;0;0;0;409837;0;0;1,58000004291534;0;4023,71997070312;0,0560000017285347
1;53;0;0;0;194533;113208;0;0,879999995231628;0;89574,203125;0,103000000119209
1;747,5;364329,3125;0;0;0;0;0;0,490000009536743;0;11259,7900390625;-0,150999993085861
1;7479;0;0;0;0;0;0;2,08999991416931;28239;0;-0,136000007390976
1;1063;0;0;0;453367;461;0;3,40000009536743;0;70289,203125;-0,181999996304512
1;77;532780;59381,96875;16316,08984375;275906;0;0;3,0699999332428;0;197700,796875;0,158999994397163
1;3894;0;0;0;406929;0;0;6,48999977111816;0;341211,8125;-0,0750000029802322
1;4814;1e+06;0;0;0;503553;0;1,91999995708466;0;0;-0,0560000017285347
1;642;0;0;0;284138;299975;0;2,14000010490417;94507;0;-0,0179999992251396
1;653,5;0;0;0;258983;470666;0;3,78999996185303;0;84341,453125;0,0450000017881393
1;12810;0;118071,1015625;0;418056;341802;188372;1,70000004768372;0;31508,439453125;0,206000000238419
1;140;990,110473632812;0;0;324735;0;0;5,51000022888184;0;3906,65307617188;0,232999995350838
1;39;0;92815,828125;0;277689;0;0;1,39999997615814;0;0;0,00499999988824129
1;3179,5;0;0;0;0;0;0;2,96000003814697;248232;331246,8125;0,0020000000949949
1;2401;0;0;0;442832;0;0;1,0900000333786;0;0;0,0140000004321337
1;669;0;0;0;593854;0;0;0,670000016689301;0;0;0,164000004529953
1;328;1e+06;0;0;0;517328;0;1,23000001907349;0;0;-0,0309999994933605
1;302;2362,61108398438;0;0;18878;0;0;0,699999988079071;0;0;0,00700000021606684
1;608;0;0;0;345186;0;3;3,65000009536743;0;146289,90625;0,148000001907349
1;1126;482425,40625;0;0;584113;240871;0;0,899999976158142;0;0;-0,109999999403954
1;1031;231790,5;0;0;384124;0;0;4,26000022888184;0;0;0,0610000006854534
1;111,5;0;100019,8984375;0;230485;0;0;2,27999997138977;0;0;0,197999998927116
1;140,666702270508;0;0;0;229411;81678;0;2,04999995231628;0;0;0,0109999999403954
1;3459,5;0;0;0;440323;0;0;6,6399998664856;0;0;0,0880000069737434
1;241;0;0;0;343352;0;0;2,48000001907349;0;126531,8984375;-0,00600000005215406
1;7442;0;0;406802,90625;338477;327167;0;1,19000005722046;0;202840,796875;0,0900000035762787
1;694;0;0;0;566015;0;0;1,36000001430511;0;0;-0,0149999996647239
1;161,5;0;0;0;517410;0;0;6,21000003814697;0;0;-0,165999993681908
1;93;0;0;0;0;242629;0;0,800000011920929;0;0;0,00900000054389238
1;400;175616,40625;0;0;240467;0;0;0,560000002384186;0;332918,8125;-0,0840000063180923
1;5530;943437,3125;0;0;346582;0;0;1,87000000476837;0;0;0,10700000077486
1;8258;15012;0;0;0;0;0;2,50999999046326;684517;61449,3203125;-0,0590000003576279
1;447;1e+06;103533,8984375;0;0;0;0;0,140000000596046;0;0;-0,163000002503395
1;569;0;0;0;630937;0;0;1,66999995708466;0;0;0,105999998748302
1;39;0;0;0;444848;0;0;0,589999973773956;0;0;0,115000002086163
1;10;0;0;0;309620;0;0;0,990000009536743;0;0;0,0179999992251396
1;0;0;0;0;333302;0;0;1,85000002384186;0;451279,09375;0,0780000016093254
1;0;1e+06;0;0;339043;0;0;2,65000009536743;0;0;0,131999999284744
1;165,5;0;0;0;374427;0;0;1,53999996185303;0;0;0,0800000131130219
1;389;0;0;0;285419;0;0;9,19999980926514;0;0;0,130999997258186
1;778;222646,203125;0;0;538398;0;0;0,990000009536743;0;0;-0,109999999403954
1;859,5;0;0;0;398555;0;0;3,35999989509583;0;0;-0,0480000004172325
1;108;1e+06;0;0;0;0;0;0,150000005960464;0;0;0,129999995231628
1;653;0;0;147887,703125;133735;0;0;1,4099999666214;0;0;0,0910000130534172
1;159;1e+06;0;0;0;598175;0;1,85000002384186;153355;0;-0,0480000004172325
1;155;0;0;367182,09375;251840;0;63565;2,35999989509583;0;381274,5;-0,0579999983310699
1;255,5;0;0;0;445441;0;0;1,32000005245209;6205;0;0,177000001072884
1;1209;0;0;0;363726;0;0;0,629999995231628;0;0;0,0450000017881393
1;3,5;0;0;0;475228;0;0;1,86000001430511;0;0;0,0370000004768372
1;54;0;0;0;534349;0;0;0,879999995231628;0;56652,01171875;0,149000003933907
1;3890;1e+06;0;0;0;471244;0;3,80999994277954;0;0;-0,0489999987185001
1;596;381184,90625;0;0;270749;0;0;2,36999988555908;0;93069,4375;0,119000002741814
1;302;0;0;0;0;47651;0;0,699999988079071;0;0;-0,157000005245209
1;197;0;0;0;75889;0;0;5,61999988555908;0;0;0,0520000010728836
1;2268;0;19624,7109375;0;244468;0;0;1,96000003814697;0;0;0,143999993801117
1;12;0;0;0;431608;0;0;0,560000002384186;0;0;0,282999992370605
1;3649;0;0;0;656912;0;0;10,0500001907349;0;0;-0,158999994397163
1;244;0;0;0;435162;0;0;1,64999997615814;0;676860,8125;0,025000000372529
1;0;973732,125;0;0;413742;0;0;1,55999994277954;0;0;0,170000001788139
1;326;0;0;0;284723;0;223432;0,75;0;66127,09375;0,317999988794327
1;2573;0;0;0;264134;0;0;1,75;0;0;0,127000004053116
1;302;0;0;0;47958;0;0;0,699999988079071;0;0;-0,157000005245209
1;1667;1e+06;0;0;70387;0;0;2,94000005722046;0;0;0,395000010728836
1;33;0;0;0;376192;0;0;1,37999999523163;0;0;0,0810000002384186
1;470;228947,796875;0;0;360081;356952;0;0,949999988079071;0;0;0,017000000923872
1;19101;0;0;0;352881;176128;0;2,19000005722046;0;23597,140625;0,128000006079674
1;2590;0;0;0;323055;0;0;0,860000014305115;0;0;-0,0329999998211861
1;626;0;0;0;482431;105815;0;2,32999992370605;0;0;-0,136999994516373
1;4867,5;0;0;0;280651;0;0;2,42000007629395;26380;0;0,0260000005364418
1;7253;0;29222,4609375;0;0;689888;0;3,73000001907349;0;173772;-0,19200000166893
1;384;0;0;0;553301;0;0;1,27999997138977;0;0;0,0910000130534172
